layout_id,shape_mode,n_movable,n_fixed,fitness,baseline_time,improvement_percent,move_r1,proc_r1,total_r1,move_r2,proc_r2,total_r2,total_system_est,balance_teorico,symmetry_index,idle_time_estimated,avg_dist_r1,avg_dist_r2,max_dist_r1,max_dist_r2,std_dist_r1,std_dist_r2,pct_closer_r1,pct_closer_r2,geom_balance,centroid_x,centroid_y,centroid_dist_r1,centroid_dist_r2,var_x,var_y,radial_dispersion,total_time_real,total_wait_real,total_r1_real,total_r2_real,steps_r1,steps_r2,balance_real,error_dinamico,generated_at
,0,6,3,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538113892674147,0.45341923606090506,0.803745139954202,0.8136991151525236,0.1978995976472836,0.20184708660256942,0.4444444444444444,0.5555555555555556,0.11111111111111116,0.7466666666666667,0.9238888888888889,0.34768158502845853,0.3494348391190029,0.006288888888888893,0.11793765432098763,0.30940646858156406,173.95,44.0,85.766,88.184,32,32,2.417999999999992,173.95,2026-03-02T18:52:21.605907
